,seed,d,lr,n_estimators,tree_size,rmse,mae
358,930.0,15.0,1.0,150.0,3.0,3.1501431165319618,2.5506117865266424
359,930.0,15.0,1.0,150.0,4.0,3.2850025734814827,2.6429910971137653
360,931.0,3.0,0.1,10.0,1.0,4.274826282349537,3.625770757871604
361,931.0,3.0,0.1,10.0,2.0,3.6115383790486018,2.975384800256321
362,931.0,3.0,0.1,10.0,3.0,3.242559171484696,2.6587803846228715
363,931.0,3.0,0.1,10.0,4.0,2.8773672653356788,2.2856150271373843
364,931.0,3.0,0.1,20.0,1.0,4.274826282349537,3.625770757871604
365,931.0,3.0,0.1,20.0,2.0,3.426803892744795,2.7825172792424384
366,931.0,3.0,0.1,20.0,3.0,3.321764167099172,2.7382575592053184
367,931.0,3.0,0.1,20.0,4.0,2.29366371952173,1.8687712188244392
368,931.0,3.0,0.1,30.0,1.0,4.274826282349537,3.625770757871604
369,931.0,3.0,0.1,30.0,2.0,3.4300606556464297,2.7852659949152465
370,931.0,3.0,0.1,30.0,3.0,3.2422071821646097,2.7322421780822643
371,931.0,3.0,0.1,30.0,4.0,2.1631125536064086,1.749374698392201
372,931.0,3.0,0.1,50.0,1.0,4.274826282349537,3.625770757871604
373,931.0,3.0,0.1,50.0,2.0,2.81361228367769,2.357625972806841
374,931.0,3.0,0.1,50.0,3.0,2.4060961856195497,2.0179591384443887
375,931.0,3.0,0.1,50.0,4.0,2.4060961856195497,2.0179591384443887
376,931.0,3.0,0.1,100.0,1.0,4.274826282349537,3.625770757871604
377,931.0,3.0,0.1,100.0,2.0,3.5399054849567144,2.9199604817046034
378,931.0,3.0,0.1,100.0,3.0,2.8776863147225504,2.4125099692878704
379,931.0,3.0,0.1,100.0,4.0,2.4052727621286905,2.0176254551949913
380,931.0,3.0,0.1,150.0,1.0,4.274826282349537,3.625770757871604
381,931.0,3.0,0.1,150.0,2.0,3.8057308374835572,3.230414657425657
382,931.0,3.0,0.1,150.0,3.0,2.9621500187352745,2.515659398730476
383,931.0,3.0,0.1,150.0,4.0,2.407225909454642,2.021908007928558
384,931.0,3.0,0.5,10.0,1.0,4.274826282349537,3.625770757871604
385,931.0,3.0,0.5,10.0,2.0,2.9294186865718124,2.5019507365964535
386,931.0,3.0,0.5,10.0,3.0,2.4060961856195497,2.0179591384443887
387,931.0,3.0,0.5,10.0,4.0,2.4060961856195497,2.0179591384443887
388,931.0,3.0,0.5,20.0,1.0,4.274826282349537,3.625770757871604
389,931.0,3.0,0.5,20.0,2.0,3.5399054849567144,2.9199604817046034
390,931.0,3.0,0.5,20.0,3.0,2.8776863147225504,2.4125099692878704
391,931.0,3.0,0.5,20.0,4.0,2.4060961856195497,2.0179591384443887
392,931.0,3.0,0.5,30.0,1.0,4.274826282349537,3.625770757871604
393,931.0,3.0,0.5,30.0,2.0,3.8057308374835572,3.230414657425657
394,931.0,3.0,0.5,30.0,3.0,2.8776863147225504,2.4125099692878704
395,931.0,3.0,0.5,30.0,4.0,2.408964315480325,2.0228243065325566
396,931.0,3.0,0.5,50.0,1.0,4.274826282349537,3.625770757871604
397,931.0,3.0,0.5,50.0,2.0,4.301195197973728,3.6556199880117535
398,931.0,3.0,0.5,50.0,3.0,2.573836911382774,2.113085460130429
399,931.0,3.0,0.5,50.0,4.0,2.4096887721796545,2.0252232473018568
400,931.0,3.0,0.5,100.0,1.0,4.274826282349537,3.625770757871604
401,931.0,3.0,0.5,100.0,2.0,4.301195197973728,3.6556199880117535
402,931.0,3.0,0.5,100.0,3.0,2.8776863147225504,2.4125099692878704
403,931.0,3.0,0.5,100.0,4.0,2.403960735922587,2.0266926977048794
404,931.0,3.0,0.5,150.0,1.0,4.274826282349537,3.625770757871604
405,931.0,3.0,0.5,150.0,2.0,4.297923823796207,3.652802118825352
406,931.0,3.0,0.5,150.0,3.0,2.722217168319398,2.277750945986739
407,931.0,3.0,0.5,150.0,4.0,2.8817382763289605,2.413415177970047
408,931.0,3.0,1.0,10.0,1.0,4.274826282349537,3.625770757871604
409,931.0,3.0,1.0,10.0,2.0,4.301195197973728,3.6556199880117535
410,931.0,3.0,1.0,10.0,3.0,2.8776863147225504,2.4125099692878704
411,931.0,3.0,1.0,10.0,4.0,2.4091820758764086,2.0225243820643604
412,931.0,3.0,1.0,20.0,1.0,4.274826282349537,3.625770757871604
413,931.0,3.0,1.0,20.0,2.0,3.938627135005621,3.360650187538261
414,931.0,3.0,1.0,20.0,3.0,2.8776863147225504,2.4125099692878704
415,931.0,3.0,1.0,20.0,4.0,2.406104488156735,2.0231078796856545
416,931.0,3.0,1.0,30.0,1.0,4.274826282349537,3.625770757871604
417,931.0,3.0,1.0,30.0,2.0,4.301195197973728,3.6556199880117535
418,931.0,3.0,1.0,30.0,3.0,2.7605523858885563,2.3285974806532086
419,931.0,3.0,1.0,30.0,4.0,2.82285617291482,2.37409051882494
420,931.0,3.0,1.0,50.0,1.0,4.274826282349537,3.625770757871604
421,931.0,3.0,1.0,50.0,2.0,4.301195197973728,3.6556199880117535
422,931.0,3.0,1.0,50.0,3.0,2.8776863147225504,2.4125099692878704
423,931.0,3.0,1.0,50.0,4.0,2.411007082414476,2.021899045606541
424,931.0,3.0,1.0,100.0,1.0,3.959126366832292,3.2635707271922993
425,931.0,3.0,1.0,100.0,2.0,3.6069852441094934,3.046600946363003
426,931.0,3.0,1.0,100.0,3.0,2.0867214461949315,1.7808419972962364
427,931.0,3.0,1.0,100.0,4.0,2.5888652391563967,2.2098121065262313
428,931.0,3.0,1.0,150.0,1.0,3.9950750229111467,3.2858136275888916
429,931.0,3.0,1.0,150.0,2.0,3.255954287631142,2.6531574101876623
430,931.0,3.0,1.0,150.0,3.0,2.4351040768385577,2.0581326579624584
431,931.0,3.0,1.0,150.0,4.0,2.361722098662075,1.9705131712096504
432,931.0,6.0,0.1,10.0,1.0,4.266038032435017,3.4831934083592264
433,931.0,6.0,0.1,10.0,2.0,4.662447185958948,3.962915530037935
434,931.0,6.0,0.1,10.0,3.0,4.20890700064524,3.4955235732339296
435,931.0,6.0,0.1,10.0,4.0,2.4436576370514604,2.0000182183993105
436,931.0,6.0,0.1,20.0,1.0,4.262238572327002,3.4791345319275524
437,931.0,6.0,0.1,20.0,2.0,4.662447185958948,3.962915530037935
438,931.0,6.0,0.1,20.0,3.0,3.839538627362269,3.216190822086552
439,931.0,6.0,0.1,20.0,4.0,3.3435923453214103,2.7985611599471216
440,931.0,6.0,0.1,30.0,1.0,4.257951465161124,3.4742339430129636
441,931.0,6.0,0.1,30.0,2.0,4.662447185958948,3.962915530037935
442,931.0,6.0,0.1,30.0,3.0,3.839538627362269,3.216190822086552
443,931.0,6.0,0.1,30.0,4.0,2.8173475475954475,2.354310574224636
444,931.0,6.0,0.1,50.0,1.0,4.25627541008126,3.472182183651518
445,931.0,6.0,0.1,50.0,2.0,4.662447185958948,3.962915530037935
446,931.0,6.0,0.1,50.0,3.0,2.4669604718401854,2.0603299873298395
447,931.0,6.0,0.1,50.0,4.0,2.6804077017893104,2.2776835418846972
448,931.0,6.0,0.1,100.0,1.0,6.791977134650601,6.1009048665488645
449,931.0,6.0,0.1,100.0,2.0,5.682165267164941,5.030253491897005
450,931.0,6.0,0.1,100.0,3.0,4.246902947442055,3.6922782188565906
451,931.0,6.0,0.1,100.0,4.0,3.0047880133177074,2.5696127660647115
452,931.0,6.0,0.1,150.0,1.0,6.791977134650601,6.1009048665488645
453,931.0,6.0,0.1,150.0,2.0,6.619564735394042,5.804245616018705
454,931.0,6.0,0.1,150.0,3.0,5.253375492913955,4.594647644922125
455,931.0,6.0,0.1,150.0,4.0,3.7143162709315445,3.125592831776318
456,931.0,6.0,0.5,10.0,1.0,4.255113933896703,3.4707416421536657
457,931.0,6.0,0.5,10.0,2.0,4.662447185958948,3.962915530037935
458,931.0,6.0,0.5,10.0,3.0,2.4372878460047422,2.053696453094759
459,931.0,6.0,0.5,10.0,4.0,1.8841412505022395,1.5574839835495107
460,931.0,6.0,0.5,20.0,1.0,6.791977134650601,6.1009048665488645
461,931.0,6.0,0.5,20.0,2.0,5.682165267164941,5.030253491897005
462,931.0,6.0,0.5,20.0,3.0,5.061186056440223,4.471165039385296
463,931.0,6.0,0.5,20.0,4.0,3.1016385626403635,2.682914197705918
464,931.0,6.0,0.5,30.0,1.0,6.791977134650601,6.1009048665488645
465,931.0,6.0,0.5,30.0,2.0,6.619564735394042,5.804245616018705
466,931.0,6.0,0.5,30.0,3.0,4.405953981330659,3.9131459430773456
467,931.0,6.0,0.5,30.0,4.0,4.245458175506475,3.682036936403137
468,931.0,6.0,0.5,50.0,1.0,3.982841767043417,3.262792613367192
469,931.0,6.0,0.5,50.0,2.0,6.619564735394042,5.804245616018705
470,931.0,6.0,0.5,50.0,3.0,4.72834042845142,4.145088278134471
471,931.0,6.0,0.5,50.0,4.0,3.7663954565367828,3.0582025445253467
472,931.0,6.0,0.5,100.0,1.0,3.982841767043417,3.262792613367192
473,931.0,6.0,0.5,100.0,2.0,6.619564735394042,5.804245616018705
474,931.0,6.0,0.5,100.0,3.0,3.3391017032951686,2.6317046597800138
475,931.0,6.0,0.5,100.0,4.0,4.193097777297778,3.7081836246877065
476,931.0,6.0,0.5,150.0,1.0,3.982841767043417,3.262792613367192
477,931.0,6.0,0.5,150.0,2.0,6.619564735394042,5.804245616018705
478,931.0,6.0,0.5,150.0,3.0,3.115164504625556,2.6323860074672467
479,931.0,6.0,0.5,150.0,4.0,4.027530220525192,3.393468043177556
480,931.0,6.0,1.0,10.0,1.0,6.791977134650601,6.1009048665488645
481,931.0,6.0,1.0,10.0,2.0,5.682165267164941,5.030253491897005
482,931.0,6.0,1.0,10.0,3.0,4.799143632919694,4.264050488335959
483,931.0,6.0,1.0,10.0,4.0,2.6401774978379473,2.221553402713914
484,931.0,6.0,1.0,20.0,1.0,6.791977134650601,6.1009048665488645
485,931.0,6.0,1.0,20.0,2.0,6.619564735394042,5.804245616018705
486,931.0,6.0,1.0,20.0,3.0,5.682165267164941,5.030253491897005
487,931.0,6.0,1.0,20.0,4.0,3.5130916152824954,3.0172693659613823
488,931.0,6.0,1.0,30.0,1.0,3.982841767043417,3.262792613367192
489,931.0,6.0,1.0,30.0,2.0,6.619564735394042,5.804245616018705
490,931.0,6.0,1.0,30.0,3.0,5.682165267164941,5.030253491897005
491,931.0,6.0,1.0,30.0,4.0,3.5080790831609274,2.9217457910592786
492,931.0,6.0,1.0,50.0,1.0,3.982841767043417,3.262792613367192
493,931.0,6.0,1.0,50.0,2.0,6.619564735394042,5.804245616018705
494,931.0,6.0,1.0,50.0,3.0,2.6837444647799806,2.2754323854858063
495,931.0,6.0,1.0,50.0,4.0,2.5707493367310326,2.2026145646273507
496,931.0,6.0,1.0,100.0,1.0,3.982841767043417,3.262792613367192
497,931.0,6.0,1.0,100.0,2.0,5.189373903384805,4.3843951165693085
498,931.0,6.0,1.0,100.0,3.0,4.368871915089851,3.8603982050328303
499,931.0,6.0,1.0,100.0,4.0,2.7161967133068283,2.2671132282210418
500,931.0,6.0,1.0,150.0,1.0,4.915528154713918,3.9808867772403764
501,931.0,6.0,1.0,150.0,2.0,5.052795715208286,4.393171843743599
502,931.0,6.0,1.0,150.0,3.0,4.378089567074551,3.8410277386997707
503,931.0,6.0,1.0,150.0,4.0,2.667968643767881,2.2229344207818436
504,931.0,9.0,0.1,10.0,1.0,4.283344870215508,3.500605658316174
505,931.0,9.0,0.1,10.0,2.0,4.295312357939669,3.480186968197524
506,931.0,9.0,0.1,10.0,3.0,4.440546135049053,3.663104970499524
507,931.0,9.0,0.1,10.0,4.0,3.448258890271624,2.7180889556475094
508,931.0,9.0,0.1,20.0,1.0,4.272454134455299,3.490499294220196
509,931.0,9.0,0.1,20.0,2.0,4.217128574135578,3.4301198592640447
510,931.0,9.0,0.1,20.0,3.0,5.114398617833708,4.367330897898752
511,931.0,9.0,0.1,20.0,4.0,2.2562208115949285,1.711187895642717
512,931.0,9.0,0.1,30.0,1.0,4.262437659163762,3.4798713638062044
513,931.0,9.0,0.1,30.0,2.0,5.16528630171271,4.392441823742699
514,931.0,9.0,0.1,30.0,3.0,5.114398617833708,4.367330897898752
515,931.0,9.0,0.1,30.0,4.0,2.4020344008086636,1.902942070148796
516,931.0,9.0,0.1,50.0,1.0,4.252358610097876,3.467450398156321
517,931.0,9.0,0.1,50.0,2.0,5.16528630171271,4.392441823742699
518,931.0,9.0,0.1,50.0,3.0,5.70173109791268,4.929643420402402
519,931.0,9.0,0.1,50.0,4.0,3.636402072657776,3.1063760609741067
520,931.0,9.0,0.1,100.0,1.0,9.507556725139832,8.796634402873384
521,931.0,9.0,0.1,100.0,2.0,8.524244120578862,7.563031420958981
522,931.0,9.0,0.1,100.0,3.0,5.684849334812494,4.42563727091661
523,931.0,9.0,0.1,100.0,4.0,2.850139580443487,2.324814680704826
524,931.0,9.0,0.1,150.0,1.0,9.507556725139832,8.796634402873384
525,931.0,9.0,0.1,150.0,2.0,8.524244120578862,7.563031420958981
526,931.0,9.0,0.1,150.0,3.0,6.945880809883986,6.068428618818815
527,931.0,9.0,0.1,150.0,4.0,2.5481230712274283,2.025926142430048
528,931.0,9.0,0.5,10.0,1.0,4.2513682961714085,3.4661483168125415
529,931.0,9.0,0.5,10.0,2.0,5.16528630171271,4.392441823742699
530,931.0,9.0,0.5,10.0,3.0,4.578000236862936,3.962852388959825
531,931.0,9.0,0.5,10.0,4.0,3.636402072657776,3.1063760609741067
532,931.0,9.0,0.5,20.0,1.0,9.507556725139832,8.796634402873384
533,931.0,9.0,0.5,20.0,2.0,8.524244120578862,7.563031420958981
534,931.0,9.0,0.5,20.0,3.0,3.784226355328238,3.060336606818714
535,931.0,9.0,0.5,20.0,4.0,2.558957066685275,2.0994418444989114
536,931.0,9.0,0.5,30.0,1.0,9.507556725139832,8.796634402873384
537,931.0,9.0,0.5,30.0,2.0,8.524244120578862,7.563031420958981
538,931.0,9.0,0.5,30.0,3.0,7.448495126744393,6.658660979678031
539,931.0,9.0,0.5,30.0,4.0,5.356342453779463,4.115628714804213
540,931.0,9.0,0.5,50.0,1.0,4.184666254038653,3.4128110990737968
541,931.0,9.0,0.5,50.0,2.0,8.524244120578862,7.563031420958981
542,931.0,9.0,0.5,50.0,3.0,8.524075108763299,7.562811566569565
543,931.0,9.0,0.5,50.0,4.0,7.489960515553589,6.521676508312811
544,931.0,9.0,0.5,100.0,1.0,4.184666254038653,3.4128110990737968
545,931.0,9.0,0.5,100.0,2.0,5.415628671688534,4.624917621278717
546,931.0,9.0,0.5,100.0,3.0,4.996679248793885,4.219826027911027
547,931.0,9.0,0.5,100.0,4.0,3.7756843435927254,3.2193304100512186
548,931.0,9.0,0.5,150.0,1.0,4.184666254038653,3.4128110990737968
549,931.0,9.0,0.5,150.0,2.0,5.318686330340517,4.511438756485549
550,931.0,9.0,0.5,150.0,3.0,8.259431863668894,7.371498529650925
551,931.0,9.0,0.5,150.0,4.0,7.6075891309224914,6.639342008985225
552,931.0,9.0,1.0,10.0,1.0,9.507556725139832,8.796634402873384
553,931.0,9.0,1.0,10.0,2.0,8.524244120578862,7.563031420958981
554,931.0,9.0,1.0,10.0,3.0,6.792590936895747,5.834972944011022
555,931.0,9.0,1.0,10.0,4.0,3.3304911154834214,2.7086697568422724
556,931.0,9.0,1.0,20.0,1.0,9.507556725139832,8.796634402873384
557,931.0,9.0,1.0,20.0,2.0,8.524244120578862,7.563031420958981
558,931.0,9.0,1.0,20.0,3.0,8.004847942094653,7.118994227475647
559,931.0,9.0,1.0,20.0,4.0,4.85252767883596,3.9490232838318176
560,931.0,9.0,1.0,30.0,1.0,4.184666254038653,3.4128110990737968
561,931.0,9.0,1.0,30.0,2.0,8.524244120578862,7.563031420958981
562,931.0,9.0,1.0,30.0,3.0,3.029909401553734,2.472071519348156
563,931.0,9.0,1.0,30.0,4.0,7.525728173447192,6.549565345492647
564,931.0,9.0,1.0,50.0,1.0,4.184666254038653,3.4128110990737968
565,931.0,9.0,1.0,50.0,2.0,5.835282040285499,5.193211020350991
566,931.0,9.0,1.0,50.0,3.0,3.030099872951218,2.475191948618711
567,931.0,9.0,1.0,50.0,4.0,7.431340439568915,6.476092632938153
568,931.0,9.0,1.0,100.0,1.0,4.184666254038653,3.4128110990737968
569,931.0,9.0,1.0,100.0,2.0,6.28664786308789,5.140714546432696
570,931.0,9.0,1.0,100.0,3.0,4.466769098092609,3.8141427990873544
571,931.0,9.0,1.0,100.0,4.0,4.149905411504353,3.4756887630580118
572,931.0,9.0,1.0,150.0,1.0,4.4154640937336165,3.5495068378825043
573,931.0,9.0,1.0,150.0,2.0,5.112905148085042,4.123722407763106
574,931.0,9.0,1.0,150.0,3.0,5.403598502935703,4.4934608500830056
575,931.0,9.0,1.0,150.0,4.0,3.0659388432518315,2.5298815507437786
576,931.0,12.0,0.1,10.0,1.0,4.378974886606042,3.5810551162874034
577,931.0,12.0,0.1,10.0,2.0,4.354643161479097,3.535064001540502
578,931.0,12.0,0.1,10.0,3.0,4.1498595299017405,3.4511314185865123
579,931.0,12.0,0.1,10.0,4.0,4.14275083074855,3.401842719640653
580,931.0,12.0,0.1,20.0,1.0,4.330809503627497,3.5422172744586904
581,931.0,12.0,0.1,20.0,2.0,4.269683903000094,3.4745908836911767
582,931.0,12.0,0.1,20.0,3.0,4.149647408299525,3.450939973235865
583,931.0,12.0,0.1,20.0,4.0,3.1228871296882605,2.529387498505926
584,931.0,12.0,0.1,30.0,1.0,4.289858190677186,3.5071944696338866
585,931.0,12.0,0.1,30.0,2.0,4.265461154647192,3.482987376833135
586,931.0,12.0,0.1,30.0,3.0,4.149647408299525,3.450939973235865
587,931.0,12.0,0.1,30.0,4.0,4.600983924156968,3.882408716129109
588,931.0,12.0,0.1,50.0,1.0,4.253261841996048,3.468215872084612
589,931.0,12.0,0.1,50.0,2.0,5.786920867192389,4.915637044425684
590,931.0,12.0,0.1,50.0,3.0,4.1493062440146895,3.4506614850766857
591,931.0,12.0,0.1,50.0,4.0,4.324406036013781,3.6920220080611332
592,931.0,12.0,0.1,100.0,1.0,4.250864049328032,3.4644364483468117
593,931.0,12.0,0.1,100.0,2.0,5.437279313812922,4.579546634962103
594,931.0,12.0,0.1,100.0,3.0,5.498242319902484,4.207900993500544
595,931.0,12.0,0.1,100.0,4.0,5.24470251655251,3.9709852311649203
596,931.0,12.0,0.1,150.0,1.0,12.351799704852715,11.5277448572835
597,931.0,12.0,0.1,150.0,2.0,12.393309630824996,10.89976414610071
598,931.0,12.0,0.1,150.0,3.0,4.3486950330352085,3.377379681368332
599,931.0,12.0,0.1,150.0,4.0,5.127246906220433,3.843626768182422
600,931.0,12.0,0.5,10.0,1.0,4.251089895466746,3.464807281829695
601,931.0,12.0,0.5,10.0,2.0,6.051122239453197,5.168697042831883
602,931.0,12.0,0.5,10.0,3.0,5.89604805793998,5.205370864047149
603,931.0,12.0,0.5,10.0,4.0,4.573772893486666,3.8882371562949065
604,931.0,12.0,0.5,20.0,1.0,4.251809465011327,3.4660526810238736
605,931.0,12.0,0.5,20.0,2.0,5.886874194126794,5.017576788804301
606,931.0,12.0,0.5,20.0,3.0,5.445705066275792,4.1460298029837785
607,931.0,12.0,0.5,20.0,4.0,4.290246830206134,3.4008407533106575
608,931.0,12.0,0.5,30.0,1.0,12.351799704852715,11.5277448572835
609,931.0,12.0,0.5,30.0,2.0,12.393309630824996,10.89976414610071
610,931.0,12.0,0.5,30.0,3.0,3.4146042165528105,2.8345673235011994
611,931.0,12.0,0.5,30.0,4.0,5.352529798421949,4.157189260738872
612,931.0,12.0,0.5,50.0,1.0,4.637310561845467,3.7499293015588093
613,931.0,12.0,0.5,50.0,2.0,6.390879495620902,5.4721272129079725
614,931.0,12.0,0.5,50.0,3.0,3.9640374715095095,3.27677276912828
615,931.0,12.0,0.5,50.0,4.0,10.25047578299446,8.758384301504801
616,931.0,12.0,0.5,100.0,1.0,4.637310561845467,3.7499293015588093
617,931.0,12.0,0.5,100.0,2.0,6.6054120114364165,5.5034237193083655
618,931.0,12.0,0.5,100.0,3.0,3.952922825734644,3.271362572802924
619,931.0,12.0,0.5,100.0,4.0,9.47419633700973,6.860641945429969
620,931.0,12.0,0.5,150.0,1.0,4.637310561845467,3.7499293015588093
621,931.0,12.0,0.5,150.0,2.0,8.363173579424364,7.3364524182075845
622,931.0,12.0,0.5,150.0,3.0,5.5445316185760625,4.666991249908728
623,931.0,12.0,0.5,150.0,4.0,4.018500942383319,3.314060016379067
624,931.0,12.0,1.0,10.0,1.0,4.251005861170887,3.464667802087531
625,931.0,12.0,1.0,10.0,2.0,6.038028450131866,5.159751502403721
626,931.0,12.0,1.0,10.0,3.0,5.478262124650989,4.206112117415507
627,931.0,12.0,1.0,10.0,4.0,4.19605178233949,3.470878941408109
628,931.0,12.0,1.0,20.0,1.0,12.351799704852715,11.5277448572835
629,931.0,12.0,1.0,20.0,2.0,8.554886859881673,7.52905964322129
630,931.0,12.0,1.0,20.0,3.0,3.9640374715095095,3.27677276912828
631,931.0,12.0,1.0,20.0,4.0,4.949860644376747,3.8640734932410683
632,931.0,12.0,1.0,30.0,1.0,4.637310561845467,3.7499293015588093
633,931.0,12.0,1.0,30.0,2.0,5.929174960814812,5.080491014294198
634,931.0,12.0,1.0,30.0,3.0,3.9640374715095095,3.27677276912828
635,931.0,12.0,1.0,30.0,4.0,8.67253886150789,7.398708289332087
636,931.0,12.0,1.0,50.0,1.0,4.637310561845467,3.7499293015588093
637,931.0,12.0,1.0,50.0,2.0,12.234044747172167,10.7640288893986
638,931.0,12.0,1.0,50.0,3.0,3.9632868522012923,3.2830742710161305
639,931.0,12.0,1.0,50.0,4.0,4.169319135216907,3.465856247042804
640,931.0,12.0,1.0,100.0,1.0,4.637310561845467,3.7499293015588093
641,931.0,12.0,1.0,100.0,2.0,7.905061591858539,6.874345313038432
642,931.0,12.0,1.0,100.0,3.0,3.932809452969527,3.260716242131403
643,931.0,12.0,1.0,100.0,4.0,9.7018417528131,8.330036396626985
644,931.0,12.0,1.0,150.0,1.0,4.637310561845467,3.7499293015588093
645,931.0,12.0,1.0,150.0,2.0,7.348835354605706,6.536023383474914
646,931.0,12.0,1.0,150.0,3.0,3.6637689685826307,3.0864040664898713
647,931.0,12.0,1.0,150.0,4.0,3.0678436893812484,2.4787771549460116
648,931.0,15.0,0.1,10.0,1.0,17.319072269053628,13.99789356167434
649,931.0,15.0,0.1,10.0,2.0,4.449578032424833,3.6055209355551594
650,931.0,15.0,0.1,10.0,3.0,4.256063901713759,3.4850618897018752
651,931.0,15.0,0.1,10.0,4.0,4.2086470147634145,3.440067215505045
652,931.0,15.0,0.1,20.0,1.0,17.319072269053628,13.99789356167434
653,931.0,15.0,0.1,20.0,2.0,4.305681920701701,3.5015598234059833
654,931.0,15.0,0.1,20.0,3.0,4.217534982466387,3.455045777305925
655,931.0,15.0,0.1,20.0,4.0,5.053157523478737,4.4166050648325115
656,931.0,15.0,0.1,30.0,1.0,17.319072269053628,13.99789356167434
657,931.0,15.0,0.1,30.0,2.0,4.270002162302359,3.484442728855496
658,931.0,15.0,0.1,30.0,3.0,4.29193891027785,3.5671867250121405
659,931.0,15.0,0.1,30.0,4.0,5.053157523478737,4.4166050648325115
660,931.0,15.0,0.1,50.0,1.0,17.319072269053628,13.99789356167434
661,931.0,15.0,0.1,50.0,2.0,4.41527221766797,3.615573612109167
662,931.0,15.0,0.1,50.0,3.0,4.291970572886535,3.567218570104914
663,931.0,15.0,0.1,50.0,4.0,5.053157523478737,4.4166050648325115
664,931.0,15.0,0.1,100.0,1.0,17.319072269053628,13.99789356167434
665,931.0,15.0,0.1,100.0,2.0,6.067544263253647,5.093836985861181
666,931.0,15.0,0.1,100.0,3.0,8.80121788160151,7.774263039432839
667,931.0,15.0,0.1,100.0,4.0,3.549666640280495,2.987752504309451
668,931.0,15.0,0.1,150.0,1.0,17.319072269053628,13.99789356167434
669,931.0,15.0,0.1,150.0,2.0,9.689644121910758,5.178211760252037
670,931.0,15.0,0.1,150.0,3.0,5.431154823614842,3.8749286767387385
671,931.0,15.0,0.1,150.0,4.0,3.9611667577108647,3.2990407111497477
672,931.0,15.0,0.5,10.0,1.0,17.319072269053628,13.99789356167434
673,931.0,15.0,0.5,10.0,2.0,4.452528804758256,3.6424706839104246
674,931.0,15.0,0.5,10.0,3.0,4.291970572886535,3.567218570104914
675,931.0,15.0,0.5,10.0,4.0,5.224639400469382,4.573645621052127
676,931.0,15.0,0.5,20.0,1.0,17.319072269053628,13.99789356167434
677,931.0,15.0,0.5,20.0,2.0,6.06931173491555,5.096368482308846
678,931.0,15.0,0.5,20.0,3.0,5.66046396815081,3.995329490795135
679,931.0,15.0,0.5,20.0,4.0,3.3408229180213023,2.8036016805624477
680,931.0,15.0,0.5,30.0,1.0,9.84940753670878,8.54121898986628
681,931.0,15.0,0.5,30.0,2.0,9.689892538655997,5.178806020467797
682,931.0,15.0,0.5,30.0,3.0,4.298631991359064,3.2019833453552646
683,931.0,15.0,0.5,30.0,4.0,3.4553684468949606,2.9063100259024024
684,931.0,15.0,0.5,50.0,1.0,15.39747134643217,14.398866094433815
685,931.0,15.0,0.5,50.0,2.0,8.49731779057401,7.28856643762219
686,931.0,15.0,0.5,50.0,3.0,6.060533250638605,4.098074881388997
687,931.0,15.0,0.5,50.0,4.0,3.4619419149043233,2.8392128725751604
688,931.0,15.0,0.5,100.0,1.0,15.39747134643217,14.398866094433815
689,931.0,15.0,0.5,100.0,2.0,9.253268920648997,8.116001923979303
690,931.0,15.0,0.5,100.0,3.0,16.646848707240764,14.450473033664956
691,931.0,15.0,0.5,100.0,4.0,9.135655724438411,7.42444946179472
692,931.0,15.0,0.5,150.0,1.0,9.84940753670878,8.54121898986628
693,931.0,15.0,0.5,150.0,2.0,9.253268920648997,8.116001923979303
694,931.0,15.0,0.5,150.0,3.0,17.149442277379283,14.961069196711609
695,931.0,15.0,0.5,150.0,4.0,7.986840446648122,6.115958485465083
696,931.0,15.0,1.0,10.0,1.0,17.319072269053628,13.99789356167434
697,931.0,15.0,1.0,10.0,2.0,6.06931173491555,5.096368482308846
698,931.0,15.0,1.0,10.0,3.0,5.66046396815081,3.995329490795135
699,931.0,15.0,1.0,10.0,4.0,4.493351692116983,3.5179889763512473
700,931.0,15.0,1.0,20.0,1.0,15.39747134643217,14.398866094433815
701,931.0,15.0,1.0,20.0,2.0,9.253268920648997,8.116001923979303
702,931.0,15.0,1.0,20.0,3.0,4.910603074588555,3.245729834117522
703,931.0,15.0,1.0,20.0,4.0,4.634859388409371,3.628180486175923
704,931.0,15.0,1.0,30.0,1.0,15.39747134643217,14.398866094433815
705,931.0,15.0,1.0,30.0,2.0,9.253268920648997,8.116001923979303
706,931.0,15.0,1.0,30.0,3.0,17.155202741510294,14.945256085172787
707,931.0,15.0,1.0,30.0,4.0,3.4916784507458742,2.783859998573883
708,931.0,15.0,1.0,50.0,1.0,15.39747134643217,14.398866094433815
709,931.0,15.0,1.0,50.0,2.0,9.253268920648997,8.116001923979303
710,931.0,15.0,1.0,50.0,3.0,5.360815466890701,4.529654068960276
711,931.0,15.0,1.0,50.0,4.0,8.583657407459105,6.932356488681397
712,931.0,15.0,1.0,100.0,1.0,9.84940753670878,8.54121898986628
713,931.0,15.0,1.0,100.0,2.0,9.253268920648997,8.116001923979303
714,931.0,15.0,1.0,100.0,3.0,17.097104559590694,14.91291936578263
715,931.0,15.0,1.0,100.0,4.0,4.937106713764978,3.998626171258579
716,931.0,15.0,1.0,150.0,1.0,10.753993094881093,9.754324523778333
717,931.0,15.0,1.0,150.0,2.0,7.248360059107509,6.068096675902568
718,931.0,15.0,1.0,150.0,3.0,17.097104559590694,14.91291936578263
