,seed,target_instances,d,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,1,100,1,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.6916203342291658,1.3453050400470707,1.7253310310156806,1.381226989945954
0,1,100,5,LSTransferTreeBoost,0.1,1,1,0.01,0.9,2.0513065007674536,1.632693534526251,2.1303350048504783,1.6968430219581168
0,1,100,10,LSTransferTreeBoost,0.1,1,1,0.01,0.9,2.0635158085516805,1.6433164277351329,2.1469837378252072,1.7153330060581675
0,1,100,2,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.9872121758023273,1.6169070261746359,2.038632383627562,1.6386424855170092
0,1,100,9,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9414729986357904,1.557713431690732,2.023420617947023,1.6033740797272276
0,1,100,1,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.8638800418711599,1.4939940717264717,1.894200204201065,1.5114910654228606
0,1,100,7,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.9911562004126928,1.593424682659235,2.025436392110289,1.595852686895305
0,1,100,3,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,100,8,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0313398825363924,1.6203281839243704,2.1157985844014826,1.6971454870070228
0,1,100,4,LSTransferTreeBoost,0.1,1,1,0.05,0.5,2.0474047278426495,1.6306646587930018,2.12566478816504,1.6895595959742824
0,1,100,2,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.83022103049355,1.463561113591304,1.855154076227579,1.4762972724270258
0,1,100,1,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.8204466625178728,1.4610987215253508,1.8469486546523575,1.4757933631637774
0,1,100,6,LSTransferTreeBoost,0.1,1,1,0.05,0.5,2.0474047278426495,1.6306646587930018,2.12566478816504,1.6895595959742824
0,1,100,5,LSTransferTreeBoost,0.1,1,1,0.05,0.5,2.0474047278426495,1.6306646587930018,2.12566478816504,1.6895595959742824
0,1,100,10,LSTransferTreeBoost,0.1,1,1,0.05,0.5,2.037962748195134,1.6334151540764765,2.1118539498921036,1.6921300160747077
0,1,100,3,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.9911562004126928,1.593424682659235,2.025436392110289,1.595852686895305
0,1,100,9,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.9620521734936214,1.5767167387959087,2.06424659482285,1.651615050023377
0,1,100,7,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,7,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.5988413083170023
0,1,100,4,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,100,2,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.7998119327889799,1.4385581474161935,1.8206365767214345,1.4459345010820899
0,1,100,1,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.4629635369934786,1.1753112247534827,1.5209168628035148,1.2201097787718627
0,1,100,6,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,100,10,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.042664860403707,1.6297368388334912,2.1239155478244474,1.6991216166445389
0,1,100,3,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,5,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,100,8,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.033669913678397,1.6237290387757022,2.1097559781569117,1.69292864664437
0,1,100,2,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.8537433433854562,1.4914852074011624,1.878252209582369,1.4960602651298187
0,1,100,7,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.984129205626458,1.5543366499408755
0,1,100,4,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.9911562004126928,1.593424682659235,2.025436392110289,1.595852686895305
0,1,100,3,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.5988413083170023
0,1,100,6,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.9911562004126928,1.593424682659235,2.025436392110289,1.595852686895305
0,1,100,10,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.9589238874250159,1.5662723503422153,2.005443374577985,1.5821305399899934
0,1,100,5,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.9911562004126928,1.593424682659235,2.025436392110289,1.595852686895305
0,1,100,2,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.805243796494535,1.4530959680397408,1.8316467002769785,1.4569795095746538
0,1,100,1,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.361410571797446,1.0935964512325838,1.3922654151960465,1.1175545797710034
0,1,100,3,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.984129205626458,1.5543366499408755
0,1,100,9,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.9212866525420416,1.5417675187759374,2.0157289533111284,1.6208409790275062
0,1,100,8,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.038031888724518,1.625315400753725,2.1291560525664437,1.7031579553643368
0,1,100,7,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0202182434815006,1.611272483592596,2.1013061476637556,1.6782840552812233
0,1,100,4,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,6,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,5,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,10,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.958393783176965,1.570703746711838,1.9961254897697085,1.577745066583802
0,1,100,4,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.5988413083170023
0,1,100,1,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.875116896286581,1.51114882311679,1.9265557164777256,1.5500747263364394
0,1,100,6,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.5988413083170023
0,1,100,5,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.5988413083170023
0,1,100,8,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.033916057467395,1.626205206436905,2.1223570789662802,1.7030099993520282
0,1,100,10,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.970995213665662,1.5778678121845096,1.9970219996506546,1.5805382939051316
0,1,100,4,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.984129205626458,1.5543366499408755
0,1,100,2,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.7553997441639904,1.4039252665280475,1.843268961111363,1.4716525262562155
0,1,100,3,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0293537830176147,1.6183650220552244,2.1091310569685824,1.6798855378562234
0,1,100,9,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.9503819699821683,1.556745185220949,2.0451462094467687,1.6314367183135614
0,1,100,6,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.984129205626458,1.5543366499408755
0,1,100,5,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.984129205626458,1.5543366499408755
0,1,100,10,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.94147015278147,1.5569229320378917,1.9826637214529519,1.565617597542027
0,1,100,8,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9417817994663622,1.5616458319000825,1.9920567028469192,1.5675222371129507
0,1,100,1,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.7713125369381475,1.4176777118807935,1.8228631481213677,1.4658427667990757
0,1,100,7,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.007815893700648,1.6017223253705182,2.0865660704879234,1.6706715035658755
0,1,100,9,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.933444803490624,1.5483052922766944,2.035063020402244,1.628139479298237
0,1,100,1,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.5955092035832685,1.2780684677609242,1.6291323906304358,1.3176419142030573
0,1,100,2,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.962733173453645,1.5565950723037554,2.0279780601434214,1.606756912015197
0,1,100,8,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9481120956667834,1.5682345477298953,1.9967051055007774,1.5760183543888793
0,1,100,7,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.0567270966136904,1.6342665894360129,2.1420558802382184,1.7069936563647752
0,1,100,4,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0469116533790754,1.6338203268318612,2.1168803194210146,1.6824557595876095
0,1,100,10,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.9887606513524032,1.5920544157183272,2.0626705550954663,1.6473557365862248
0,1,100,9,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.8858352187356422,1.5270901856200767,1.9599602468575232,1.551910462585097
0,1,100,8,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9601582401222526,1.5674708319012245,2.0139520263465136,1.5884867305864891
0,1,100,2,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.9491628624392043,1.5626389121943167,2.0317408653567677,1.6322802701437258
0,1,100,3,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.9961348189629615,1.5926291508270067,2.079280997120243,1.6600065637437138
0,1,100,6,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0469116533790754,1.6338203268318612,2.1168803194210146,1.6824557595876095
0,1,100,5,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.0469116533790754,1.6338203268318612,2.1168803194210146,1.6824557595876095
0,1,100,1,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.4810836569784604,1.202964474475592,1.4902727868413217,1.1951632686420137
0,1,100,7,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.0695912564571475,1.6425386885982074,2.1543595469621595,1.7156127386461963
0,1,100,8,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.9696189239566686,1.582102250350338,2.029230954306207,1.5991449330663732
0,1,100,1,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.7853221300771966,1.4309459365447907,1.8089792184707378,1.4499611221149618
0,1,100,2,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.9153362923882917,1.548537767866903,1.9847984397370877,1.5984472527032858
0,1,100,3,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.035328471715727,1.6226949345943795,2.1156658391406316,1.6851682925760567
0,1,100,7,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9544081911906186,1.5670267352639822,1.9897150557690009,1.5688992735138552
0,1,100,9,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.862081181572169,1.5032177788984422,1.9219699948469002,1.5201191679476902
0,1,100,1,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.7795489130052902,1.4225165278463783,1.792514876260593,1.443969608907436
0,1,100,2,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9333997823848423,1.5283293543664345,1.9428934890843697,1.5412433951335243
0,1,100,4,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.0513065007674536,1.632693534526251,2.1303350048504783,1.6968430219581168
0,1,100,9,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9122010208185125,1.53899375968093,1.9703871280906806,1.5505235076476078
0,1,100,6,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.0513065007674536,1.632693534526251,2.1303350048504783,1.6968430219581168
0,1,100,7,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9591365022398595,1.5680265155426296,2.008815502474351,1.5802475247780061
0,1,100,5,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.0513065007674536,1.632693534526251,2.1303350048504783,1.6968430219581168
0,1,100,10,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.9744825054178714,1.5814576093443544,2.04649700124811,1.635000154143018
0,1,100,3,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.0108856135502235,1.6033344167623262,2.087185786295728,1.6598657738818554
0,1,100,9,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.8459579092278768,1.485549592986007,1.9173928125525865,1.5159220358915062
0,1,100,2,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9414700079277338,1.535071644153663,1.9579646894123433,1.5415473911979058
0,1,100,7,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9432702608501253,1.5564330786434222,1.9674427762408913,1.550884825206843
0,1,100,4,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.0474047278426495,1.6306646587930023,2.12566478816504,1.6895595959742824
0,1,100,3,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9705310640238034,1.5775481515474166,2.001206220539552,1.5764702841959641
0,1,100,2,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9449311582653672,1.537175657406497,1.9866881804012113,1.5781778710389247
0,1,100,10,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.9862405726393284,1.5870245617068752,2.0631755441525406,1.6462134116732259
0,1,100,6,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.0474047278426495,1.6306646587930023,2.12566478816504,1.6895595959742824
0,1,100,5,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.0474047278426495,1.6306646587930023,2.12566478816504,1.6895595959742824
0,1,100,7,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.939608423559542,1.5539231667979356,1.976974623909392,1.5590569414164934
0,1,100,2,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.8803267452148793,1.4952216032106627,1.9026303993370028,1.5091269710102084
0,1,100,4,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,100,3,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9289386055315034,1.5397598752619408,1.9623384526800556,1.5453278789848754
0,1,100,10,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.9981026280014624,1.59911151185388,2.077162549172753,1.6596686906893356
0,1,100,6,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,100,5,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.0512470099820916,1.635692521741692,2.1292419338368895,1.6922485316020466
0,1,200,8,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6630031175388993,1.3441472278819728,1.707718908854162,1.3809690554940994
0,1,100,4,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9911562004126928,1.5934246826592353,2.025436392110289,1.5958526868953051
0,1,100,3,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.938977260281735,1.5529586159087896,1.9625189292167202,1.5351059736405914
0,1,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9911562004126928,1.5934246826592353,2.025436392110289,1.5958526868953051
0,1,100,10,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9088956687772867,1.5336563680710846,1.945712063816726,1.5321280618215507
0,1,100,5,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.9911562004126928,1.5934246826592353,2.025436392110289,1.5958526868953051
0,1,100,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.9610402790394141,1.563882420971662,1.9986888691577054,1.5754082947045467
0,1,100,4,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,6,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,5,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.9806088080825917,1.5808202446319224,2.025086105609165,1.594875086984388
0,1,100,4,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.598841308317002
0,1,100,10,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.877090359417648,1.5082233611275506,1.9277422056349314,1.5208692201579446
0,1,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.598841308317002
0,1,100,5,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9934323398936356,1.5951264176268387,2.034377902198665,1.598841308317002
0,1,100,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.9841292056264583,1.5543366499408757
0,1,100,10,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.9334982162560455,1.5491425432280677,1.9547729863494872,1.5404103575947194
0,1,200,1,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5720438132173782,1.267133737445861,1.6219448407174968,1.3191763574328164
0,1,100,6,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.9841292056264583,1.5543366499408757
0,1,200,9,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5940249387189738,1.2893384390776523,1.6477644627064947,1.3349806723348638
0,1,100,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.9544979750494782,1.5671647299312101,1.9841292056264583,1.5543366499408757
0,1,100,10,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.8880335147024845,1.5129556270824738,1.9335128878719055,1.5143210464319237
0,1,200,2,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.652066520369996,1.3341158919847662,1.714181228049985,1.3857274132275252
0,1,200,7,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6726180122944103,1.353029754589676,1.7193676661336008,1.3966267181812437
0,1,200,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6726180122944103,1.353029754589676,1.7193676661336008,1.3966267181812437
0,1,200,8,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6546434562248924,1.339389928542735,1.6961978095884456,1.373966641551399
0,1,200,4,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6726180122944103,1.353029754589676,1.7193676661336008,1.3966267181812437
0,1,200,6,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6726180122944103,1.353029754589676,1.7193676661336008,1.3966267181812437
0,1,200,5,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6726180122944103,1.353029754589676,1.7193676661336008,1.3966267181812437
0,1,200,10,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6925096366949621,1.380525974080459,1.7452357188773957,1.432427510718198
0,1,200,9,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5758851431978727,1.2829121082827946,1.6305310381221914,1.3289628937572064
0,1,200,1,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5275507203599863,1.2313911818327998,1.5840495183508077,1.2874093781015998
0,1,200,8,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6200678071228687,1.304615436177849,1.6636372231177194,1.3407365476380735
0,1,200,7,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6441544061089082,1.3312397629851112,1.6896929542694603,1.3736963639097703
0,1,200,2,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.543271046529861,1.2558998210137802,1.6030670491005117,1.2977913879058496
0,1,200,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6441544061089082,1.3312397629851112,1.6896929542694603,1.3736963639097703
0,1,200,4,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6441544061089082,1.3312397629851112,1.6896929542694603,1.3736963639097703
0,1,200,10,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.7195524058384763,1.394605029165455,1.7722122371369078,1.4445321836829617
0,1,200,6,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6441544061089082,1.3312397629851112,1.6896929542694603,1.3736963639097703
0,1,200,5,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.6441544061089082,1.3312397629851112,1.6896929542694603,1.3736963639097703
0,1,200,1,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6165849507138195,1.3064501479519512,1.660049271989877,1.3480407014176654
0,1,200,7,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6650546461217621,1.3469823985228515,1.712563532452252,1.389645298625335
0,1,200,9,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.5614259962152814,1.2436596367939245,1.5961411150917957,1.2747213633007604
0,1,200,3,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6650546461217621,1.3469823985228515,1.712563532452252,1.389645298625335
0,1,200,2,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.5708793822889329,1.2740733970196907,1.6268664052144612,1.3215920189420671
0,1,200,4,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6650546461217621,1.3469823985228515,1.712563532452252,1.389645298625335
0,1,200,6,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6650546461217621,1.3469823985228515,1.712563532452252,1.389645298625335
0,1,200,5,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6650546461217621,1.3469823985228515,1.712563532452252,1.389645298625335
0,1,200,8,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5460671949164297,1.2545347680626824,1.5814178542318316,1.285762346477516
0,1,200,10,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6266405735057337,1.3189832678443363,1.6714106018175647,1.3627474072574577
0,1,200,7,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.629067084233801,1.320443213124781,1.6763506754925483,1.3664124903143307
0,1,200,8,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4744854327394803,1.1721088443758845,1.5166030175133574,1.2500851539598707
0,1,200,3,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.629067084233801,1.320443213124781,1.6763506754925483,1.3664124903143307
0,1,200,9,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5180217075836762,1.2161142097454953,1.552173921670877,1.2488048202040285
0,1,200,7,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5028315333040785,1.203863518910357,1.5545808798107126,1.281903412274054
0,1,200,10,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.7411270822659237,1.420457907894851,1.7933966382002484,1.4741489337292977
0,1,200,4,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.629067084233801,1.320443213124781,1.6763506754925483,1.3664124903143307
0,1,200,1,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5436178676660466,1.2565625749587443,1.5822377452694378,1.2894510562736061
0,1,200,6,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.629067084233801,1.320443213124781,1.6763506754925483,1.3664124903143307
0,1,200,5,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.629067084233801,1.320443213124781,1.6763506754925483,1.3664124903143307
0,1,200,2,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5361421879080697,1.2483370006761947,1.5891566516986686,1.2876662331014532
0,1,200,3,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5028315333040785,1.203863518910357,1.5545808798107126,1.281903412274054
0,1,200,9,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5020693077446947,1.2011173710483871,1.5463209962975812,1.2754585531495932
0,1,200,4,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5028315333040785,1.203863518910357,1.5545808798107126,1.281903412274054
0,1,200,10,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.488193662628596,1.1880660903769213,1.5279807083945236,1.2644224095137262
0,1,200,6,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5028315333040785,1.203863518910357,1.5545808798107126,1.281903412274054
0,1,200,5,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.5028315333040785,1.203863518910357,1.5545808798107126,1.281903412274054
0,1,200,8,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.463068464930922,1.1679758429813851,1.5110443631092454,1.248320521285385
0,1,200,1,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4267508307217858,1.140782836189651,1.4751561307965007,1.2146607550450434
0,1,200,2,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.4864535882153,1.1902818023016541,1.5333888905289828,1.261013214611473
0,1,200,7,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4770592450359366,1.180811304292165,1.5329907040442947,1.2623918714827156
0,1,200,8,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.457927221163521,1.160249154379561,1.504143578191887,1.239302047488966
0,1,200,9,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4717087999297171,1.1737345672144328,1.5192718790577608,1.2542417871410663
0,1,200,10,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.47686032287972,1.1798600401355706,1.5194969372476557,1.256190462667846
0,1,200,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4770592450359366,1.180811304292165,1.5329907040442947,1.2623918714827156
0,1,200,2,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4633861110681174,1.1725196177143027,1.5086694061590034,1.23262812691231
0,1,200,7,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.488228734223868,1.1869081582524168,1.536129837219269,1.2641386239618901
0,1,200,1,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.3862562106812903,1.1066883783178056,1.4382764596041058,1.1731058562939465
0,1,200,2,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.7794830683355605,1.4343552625338245,1.8442200988247959,1.5176937221857778
0,1,200,4,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4770592450359366,1.180811304292165,1.5329907040442947,1.2623918714827156
0,1,200,2,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.8031808732397592,1.4581891035398085,1.866248017989586,1.5347612116723104
0,1,200,6,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4770592450359366,1.180811304292165,1.5329907040442947,1.2623918714827156
0,1,200,5,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.4770592450359366,1.180811304292165,1.5329907040442947,1.2623918714827156
0,1,200,8,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4470102356554377,1.1493955303902643,1.489972689812622,1.2274624670273817
0,1,200,9,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4359177564060293,1.137401561531956,1.4809158967979894,1.217570474957394
0,1,200,3,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.488228734223868,1.1869081582524168,1.536129837219269,1.2641386239618901
0,1,200,10,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4556244363205688,1.1598953549266893,1.498451078192256,1.2375281067309893
0,1,200,7,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.4714499488081436,1.170711970661856,1.5204730498038832,1.2505162516751502
0,1,200,4,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.488228734223868,1.1869081582524168,1.536129837219269,1.2641386239618901
0,1,200,1,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.4401666003499731,1.1516014489848694,1.4836218456683732,1.225453381872028
0,1,200,6,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.488228734223868,1.1869081582524168,1.536129837219269,1.2641386239618901
